dish_id,image_path,weight_g,carbs_g,protein_g,fat_g
dish_1560961202,imagery/realsense_overhead/dish_1560961202/rgb.png,153.0,5.094,11.576,11.636
dish_1561737293,imagery/realsense_overhead/dish_1561737293/rgb.png,636.0,55.828995,41.927002,46.077
dish_1566590946,imagery/realsense_overhead/dish_1566590946/rgb.png,228.0,8.976191,42.341148,20.578852
dish_1565021220,imagery/realsense_overhead/dish_1565021220/rgb.png,361.0,41.561977,27.555956,29.981041
dish_1562701956,imagery/realsense_overhead/dish_1562701956/rgb.png,38.0,1.482,0.342,0.076
dish_1563475874,imagery/realsense_overhead/dish_1563475874/rgb.png,251.0,22.709999,2.23,0.401
dish_1563551360,imagery/realsense_overhead/dish_1563551360/rgb.png,218.0,3.488,21.800001,23.98
dish_1563563289,imagery/realsense_overhead/dish_1563563289/rgb.png,218.0,4.912,28.177,22.633001
dish_1561739160,imagery/realsense_overhead/dish_1561739160/rgb.png,61.0,8.54,0.427,0.183
dish_1562009182,imagery/realsense_overhead/dish_1562009182/rgb.png,274.0,10.74478,23.34761,20.686609
dish_1562007763,imagery/realsense_overhead/dish_1562007763/rgb.png,298.0,47.406929,11.839698,6.343606
dish_1559845046,imagery/realsense_overhead/dish_1559845046/rgb.png,207.0,31.922001,10.976,18.192999
dish_1563219056,imagery/realsense_overhead/dish_1563219056/rgb.png,258.0,21.629845,32.360081,21.949057
dish_1559846334,imagery/realsense_overhead/dish_1559846334/rgb.png,233.0,32.792,1.572,0.329
dish_1558372948,imagery/realsense_overhead/dish_1558372948/rgb.png,119.0,27.013,26.656,58.904999
dish_1565033220,imagery/realsense_overhead/dish_1565033220/rgb.png,578.0,19.202002,76.664001,59.342999
dish_1562010394,imagery/realsense_overhead/dish_1562010394/rgb.png,116.0,3.708065,14.15958,12.935694
dish_1563395341,imagery/realsense_overhead/dish_1563395341/rgb.png,54.0,18.09,6.048,5.076
dish_1558114609,imagery/realsense_overhead/dish_1558114609/rgb.png,160.0,14.648001,29.140001,41.223
dish_1561405332,imagery/realsense_overhead/dish_1561405332/rgb.png,53.0,3.71,1.272,0.212
dish_1566415558,imagery/realsense_overhead/dish_1566415558/rgb.png,234.0,12.861994,14.924493,14.586706
dish_1558629578,imagery/realsense_overhead/dish_1558629578/rgb.png,90.0,4.5,1.62,0.27
dish_1559593722,imagery/realsense_overhead/dish_1559593722/rgb.png,106.0,6.836887,2.779168,12.200334
dish_1561480439,imagery/realsense_overhead/dish_1561480439/rgb.png,189.0,24.115999,5.747,4.895
dish_1562702355,imagery/realsense_overhead/dish_1562702355/rgb.png,99.0,3.473425,1.640872,5.822042
dish_1563220171,imagery/realsense_overhead/dish_1563220171/rgb.png,363.0,34.069401,50.018417,13.715989
dish_1568314951,imagery/realsense_overhead/dish_1568314951/rgb.png,325.0,18.69434,38.371338,30.264463
dish_1563221025,imagery/realsense_overhead/dish_1563221025/rgb.png,123.0,4.359616,25.94677,12.988835
dish_1559674781,imagery/realsense_overhead/dish_1559674781/rgb.png,203.0,20.610001,1.067,0.229
dish_1563827162,imagery/realsense_overhead/dish_1563827162/rgb.png,354.0,34.357613,25.044996,9.728971
dish_1560798707,imagery/realsense_overhead/dish_1560798707/rgb.png,139.0,38.349998,12.840001,10.275999
dish_1568315177,imagery/realsense_overhead/dish_1568315177/rgb.png,497.0,34.708759,45.134315,36.816135
dish_1558031675,imagery/realsense_overhead/dish_1558031675/rgb.png,180.0,25.952,11.348,11.228
dish_1558116001,imagery/realsense_overhead/dish_1558116001/rgb.png,223.0,27.921001,28.353001,39.426998
dish_1560369102,imagery/realsense_overhead/dish_1560369102/rgb.png,121.0,4.877475,2.574234,5.188934
dish_1558724932,imagery/realsense_overhead/dish_1558724932/rgb.png,72.0,16.344,16.128,35.639999
dish_1565638550,imagery/realsense_overhead/dish_1565638550/rgb.png,215.0,10.055079,30.124464,12.71771
dish_1561741174,imagery/realsense_overhead/dish_1561741174/rgb.png,113.0,1.768,16.700001,18.629999
dish_1560367676,imagery/realsense_overhead/dish_1560367676/rgb.png,198.0,6.42366,40.699318,25.719105
dish_1560356566,imagery/realsense_overhead/dish_1560356566/rgb.png,213.0,3.224,46.139999,51.949997
dish_1558640563,imagery/realsense_overhead/dish_1558640563/rgb.png,23.0,0.897,0.207,0.046
dish_1562688482,imagery/realsense_overhead/dish_1562688482/rgb.png,169.0,19.77,10.864,8.417999
dish_1562875241,imagery/realsense_overhead/dish_1562875241/rgb.png,275.0,37.119999,44.287632,16.303005
dish_1563563240,imagery/realsense_overhead/dish_1563563240/rgb.png,42.0,2.646,0.336,4.494
dish_1565711270,imagery/realsense_overhead/dish_1565711270/rgb.png,93.0,7.44,0.744,0.186
dish_1565378680,imagery/realsense_overhead/dish_1565378680/rgb.png,81.0,15.020389,3.302913,2.752427
dish_1558719145,imagery/realsense_overhead/dish_1558719145/rgb.png,416.0,48.143997,18.493002,36.821003
dish_1561578676,imagery/realsense_overhead/dish_1561578676/rgb.png,224.0,13.637113,16.441778,10.345771
dish_1560366410,imagery/realsense_overhead/dish_1560366410/rgb.png,96.0,3.791994,2.187943,4.515482
dish_1565637504,imagery/realsense_overhead/dish_1565637504/rgb.png,56.0,7.28,0.28,0.056
dish_1559667994,imagery/realsense_overhead/dish_1559667994/rgb.png,213.0,35.803001,18.3964,25.459999
dish_1567613019,imagery/realsense_overhead/dish_1567613019/rgb.png,645.0,38.998512,39.138195,4.760488
dish_1562777037,imagery/realsense_overhead/dish_1562777037/rgb.png,171.0,5.570336,14.505756,15.01899
dish_1558640849,imagery/realsense_overhead/dish_1558640849/rgb.png,238.0,27.059999,1.74,0.534
dish_1562603895,imagery/realsense_overhead/dish_1562603895/rgb.png,517.0,68.637192,46.984001,90.776642
dish_1558457468,imagery/realsense_overhead/dish_1558457468/rgb.png,70.0,5.6,0.56,0.14
dish_1558630038,imagery/realsense_overhead/dish_1558630038/rgb.png,51.0,2.55,0.918,0.153
dish_1564170836,imagery/realsense_overhead/dish_1564170836/rgb.png,135.0,5.314849,25.070414,12.184845
dish_1564774805,imagery/realsense_overhead/dish_1564774805/rgb.png,353.0,15.256662,44.937073,41.685188
dish_1562871537,imagery/realsense_overhead/dish_1562871537/rgb.png,554.0,53.014832,50.176342,30.779623
dish_1560527105,imagery/realsense_overhead/dish_1560527105/rgb.png,104.0,12.959577,2.126438,3.845912
dish_1562008394,imagery/realsense_overhead/dish_1562008394/rgb.png,24.0,0.48,0.24,0.0
dish_1560445004,imagery/realsense_overhead/dish_1560445004/rgb.png,290.0,24.439625,14.747491,21.015444
dish_1562875940,imagery/realsense_overhead/dish_1562875940/rgb.png,418.0,52.980984,26.294006,23.183083
dish_1563207406,imagery/realsense_overhead/dish_1563207406/rgb.png,443.0,46.752998,15.986001,14.062
dish_1560975346,imagery/realsense_overhead/dish_1560975346/rgb.png,224.0,4.475055,41.01273,14.924776
dish_1559674074,imagery/realsense_overhead/dish_1559674074/rgb.png,53.0,17.49,5.83,5.141
dish_1562873264,imagery/realsense_overhead/dish_1562873264/rgb.png,595.0,66.933792,33.333626,35.514572
dish_1560527745,imagery/realsense_overhead/dish_1560527745/rgb.png,149.0,5.364,14.900001,0.596
dish_1565195436,imagery/realsense_overhead/dish_1565195436/rgb.png,164.0,19.309807,18.284878,20.772194
dish_1566844803,imagery/realsense_overhead/dish_1566844803/rgb.png,227.0,27.212,12.808001,11.004
dish_1560456794,imagery/realsense_overhead/dish_1560456794/rgb.png,188.0,7.713231,24.065845,23.160921
dish_1563563378,imagery/realsense_overhead/dish_1563563378/rgb.png,351.0,17.222,29.950001,22.842001
dish_1563479625,imagery/realsense_overhead/dish_1563479625/rgb.png,214.0,15.650263,15.189233,9.457832
dish_1562871363,imagery/realsense_overhead/dish_1562871363/rgb.png,140.0,41.785004,7.775,4.697
dish_1566850142,imagery/realsense_overhead/dish_1566850142/rgb.png,284.0,9.052546,35.226067,31.75317
dish_1562775356,imagery/realsense_overhead/dish_1562775356/rgb.png,120.0,1.92,12.0,13.2
dish_1564086709,imagery/realsense_overhead/dish_1564086709/rgb.png,307.0,53.99876,15.606251,14.645413
dish_1557937758,imagery/realsense_overhead/dish_1557937758/rgb.png,128.0,18.932001,3.53,2.262
dish_1566316558,imagery/realsense_overhead/dish_1566316558/rgb.png,263.0,5.577225,25.660692,40.265041
dish_1563295016,imagery/realsense_overhead/dish_1563295016/rgb.png,79.0,8.182,6.965,7.621
dish_1558110478,imagery/realsense_overhead/dish_1558110478/rgb.png,161.0,27.931999,8.301001,6.801
dish_1568320383,imagery/realsense_overhead/dish_1568320383/rgb.png,196.0,37.518093,26.864243,18.984426
dish_1558639306,imagery/realsense_overhead/dish_1558639306/rgb.png,99.0,9.900001,0.891,0.198
dish_1566931116,imagery/realsense_overhead/dish_1566931116/rgb.png,142.0,7.1,2.556,0.426
dish_1561061123,imagery/realsense_overhead/dish_1561061123/rgb.png,357.0,26.884327,31.093739,20.405451
dish_1558376938,imagery/realsense_overhead/dish_1558376938/rgb.png,74.0,13.320001,0.518,0.148
dish_1563468362,imagery/realsense_overhead/dish_1563468362/rgb.png,598.0,58.30032,23.599888,9.998622
dish_1560543583,imagery/realsense_overhead/dish_1560543583/rgb.png,350.0,18.003635,24.094866,22.387531
dish_1567542843,imagery/realsense_overhead/dish_1567542843/rgb.png,216.0,42.703159,28.489662,19.758106
dish_1565981848,imagery/realsense_overhead/dish_1565981848/rgb.png,198.0,8.199256,15.093219,11.091943
dish_1566849955,imagery/realsense_overhead/dish_1566849955/rgb.png,288.0,20.534,2.621,7.563
dish_1558373008,imagery/realsense_overhead/dish_1558373008/rgb.png,73.0,3.066,14.089001,19.929001
dish_1561577598,imagery/realsense_overhead/dish_1561577598/rgb.png,393.0,26.876921,67.191734,46.151894
dish_1566838351,imagery/realsense_overhead/dish_1566838351/rgb.png,417.0,48.034,2.49,0.822
dish_1563565761,imagery/realsense_overhead/dish_1563565761/rgb.png,159.0,5.880221,11.434039,7.853437
dish_1561662022,imagery/realsense_overhead/dish_1561662022/rgb.png,166.0,12.441322,2.925065,11.945532
dish_1565117990,imagery/realsense_overhead/dish_1565117990/rgb.png,380.0,31.670002,80.834999,12.681999
dish_1558460138,imagery/realsense_overhead/dish_1558460138/rgb.png,56.0,2.184,0.504,0.112
dish_1563479596,imagery/realsense_overhead/dish_1563479596/rgb.png,151.0,12.756775,3.778007,5.351235
dish_1562874203,imagery/realsense_overhead/dish_1562874203/rgb.png,332.0,13.621237,42.49926,40.901203
dish_1564675157,imagery/realsense_overhead/dish_1564675157/rgb.png,284.0,42.405174,2.354732,4.172829
dish_1561580552,imagery/realsense_overhead/dish_1561580552/rgb.png,89.0,4.45,1.602,0.267
dish_1561737248,imagery/realsense_overhead/dish_1561737248/rgb.png,394.0,30.168999,40.369003,45.718998
dish_1568666303,imagery/realsense_overhead/dish_1568666303/rgb.png,560.0,19.77,72.892006,8.483999
dish_1558638924,imagery/realsense_overhead/dish_1558638924/rgb.png,25.0,1.25,0.45,0.075
dish_1561494001,imagery/realsense_overhead/dish_1561494001/rgb.png,216.0,7.95715,3.520412,13.844637
dish_1566502000,imagery/realsense_overhead/dish_1566502000/rgb.png,184.0,3.949269,2.692683,4.846829
dish_1562010130,imagery/realsense_overhead/dish_1562010130/rgb.png,376.0,28.654207,47.262806,37.53344
dish_1562097001,imagery/realsense_overhead/dish_1562097001/rgb.png,418.0,40.368938,46.891212,41.238701
dish_1558640477,imagery/realsense_overhead/dish_1558640477/rgb.png,56.0,12.32,1.736,1.344
dish_1561061593,imagery/realsense_overhead/dish_1561061593/rgb.png,52.0,4.35921,3.223788,1.65987
dish_1563302420,imagery/realsense_overhead/dish_1563302420/rgb.png,381.0,29.277687,45.639103,14.9235
dish_1557863012,imagery/realsense_overhead/dish_1557863012/rgb.png,31.0,0.62,0.31,0.0
dish_1565382803,imagery/realsense_overhead/dish_1565382803/rgb.png,177.0,43.129684,13.366736,15.261753
dish_1564516760,imagery/realsense_overhead/dish_1564516760/rgb.png,329.0,11.774262,52.757278,19.221478
dish_1565895879,imagery/realsense_overhead/dish_1565895879/rgb.png,231.0,15.13875,5.10345,3.165525
dish_1568318316,imagery/realsense_overhead/dish_1568318316/rgb.png,297.0,6.095,48.029999,35.039997
dish_1559242155,imagery/realsense_overhead/dish_1559242155/rgb.png,203.0,30.855999,0.812,0.203
dish_1567023335,imagery/realsense_overhead/dish_1567023335/rgb.png,117.0,5.832454,3.287284,12.019873
dish_1563566909,imagery/realsense_overhead/dish_1563566909/rgb.png,187.0,46.75,9.35,0.748
dish_1558637932,imagery/realsense_overhead/dish_1558637932/rgb.png,393.0,60.889999,4.282,2.309
dish_1563294522,imagery/realsense_overhead/dish_1563294522/rgb.png,400.0,53.672115,2.934019,4.807397
dish_1557937157,imagery/realsense_overhead/dish_1557937157/rgb.png,271.0,14.700001,24.341999,22.122999
dish_1565727791,imagery/realsense_overhead/dish_1565727791/rgb.png,99.0,6.161,10.278,6.6
dish_1561753477,imagery/realsense_overhead/dish_1561753477/rgb.png,280.0,18.788651,34.092751,24.355024
dish_1564675060,imagery/realsense_overhead/dish_1564675060/rgb.png,77.0,5.852,0.462,0.154
dish_1558030289,imagery/realsense_overhead/dish_1558030289/rgb.png,107.0,9.63,0.535,0.107
dish_1566416339,imagery/realsense_overhead/dish_1566416339/rgb.png,186.0,11.653813,2.489692,3.410321
dish_1560441511,imagery/realsense_overhead/dish_1560441511/rgb.png,123.0,12.7,0.864,0.296
dish_1558640604,imagery/realsense_overhead/dish_1558640604/rgb.png,117.0,16.379999,0.351,0.234
dish_1559667973,imagery/realsense_overhead/dish_1559667973/rgb.png,179.0,24.923002,17.5124,17.98
dish_1567110811,imagery/realsense_overhead/dish_1567110811/rgb.png,282.0,21.507914,39.921242,31.243414
dish_1563568118,imagery/realsense_overhead/dish_1563568118/rgb.png,134.0,4.55647,18.415512,16.134104
dish_1562097653,imagery/realsense_overhead/dish_1562097653/rgb.png,102.0,14.058498,3.374529,5.921285
dish_1560367153,imagery/realsense_overhead/dish_1560367153/rgb.png,254.0,13.828617,10.151685,6.299616
dish_1563220058,imagery/realsense_overhead/dish_1563220058/rgb.png,52.0,16.639999,6.24,6.24
dish_1558632799,imagery/realsense_overhead/dish_1558632799/rgb.png,19.0,4.18,0.589,0.456
dish_1565034234,imagery/realsense_overhead/dish_1565034234/rgb.png,175.0,8.75,3.15,0.525
dish_1564083508,imagery/realsense_overhead/dish_1564083508/rgb.png,225.0,6.015,22.819998,18.447001
dish_1567629081,imagery/realsense_overhead/dish_1567629081/rgb.png,90.0,30.150002,10.08,8.46
dish_1558373405,imagery/realsense_overhead/dish_1558373405/rgb.png,40.0,3.2,0.32,0.08
dish_1562702007,imagery/realsense_overhead/dish_1562702007/rgb.png,100.0,3.561408,0.892431,0.871068
dish_1563811611,imagery/realsense_overhead/dish_1563811611/rgb.png,132.0,2.112,13.2,14.52
dish_1566414924,imagery/realsense_overhead/dish_1566414924/rgb.png,227.0,20.417046,4.710957,17.619051
dish_1567801830,imagery/realsense_overhead/dish_1567801830/rgb.png,201.0,27.443153,13.996019,11.296759
dish_1563568025,imagery/realsense_overhead/dish_1563568025/rgb.png,247.0,28.967131,19.446245,16.967199
dish_1561575068,imagery/realsense_overhead/dish_1561575068/rgb.png,436.0,16.640642,49.57029,17.683113
dish_1557861795,imagery/realsense_overhead/dish_1557861795/rgb.png,31.0,1.333,0.992,0.651
dish_1563389153,imagery/realsense_overhead/dish_1563389153/rgb.png,224.0,69.070702,11.697627,5.393479
dish_1563216412,imagery/realsense_overhead/dish_1563216412/rgb.png,205.0,36.610001,5.238,0.714
dish_1561666923,imagery/realsense_overhead/dish_1561666923/rgb.png,425.0,55.690098,34.942749,22.059612
dish_1565724235,imagery/realsense_overhead/dish_1565724235/rgb.png,209.0,8.118172,36.216827,8.484778
dish_1565897680,imagery/realsense_overhead/dish_1565897680/rgb.png,405.0,16.571018,37.93084,63.736893
dish_1565383128,imagery/realsense_overhead/dish_1565383128/rgb.png,456.0,14.009,50.022999,39.396999
dish_1559233445,imagery/realsense_overhead/dish_1559233445/rgb.png,49.0,6.37,0.245,0.049
dish_1563217804,imagery/realsense_overhead/dish_1563217804/rgb.png,459.0,22.654509,44.78577,25.171036
dish_1563898084,imagery/realsense_overhead/dish_1563898084/rgb.png,384.0,30.001255,24.971926,22.837477
dish_1557937427,imagery/realsense_overhead/dish_1557937427/rgb.png,17.0,0.204,2.125,1.785
dish_1558629041,imagery/realsense_overhead/dish_1558629041/rgb.png,226.0,13.712,10.954,8.396
dish_1566588066,imagery/realsense_overhead/dish_1566588066/rgb.png,562.0,48.054741,43.871033,22.180496
dish_1565034661,imagery/realsense_overhead/dish_1565034661/rgb.png,146.0,16.317738,6.132204,15.149511
dish_1560973984,imagery/realsense_overhead/dish_1560973984/rgb.png,195.0,25.909744,6.088271,6.510186
dish_1558381943,imagery/realsense_overhead/dish_1558381943/rgb.png,60.0,2.16,1.74,0.24
dish_1565637548,imagery/realsense_overhead/dish_1565637548/rgb.png,102.0,16.65864,2.245049,2.244349
dish_1562168365,imagery/realsense_overhead/dish_1562168365/rgb.png,140.0,18.199999,0.7,0.14
dish_1558642458,imagery/realsense_overhead/dish_1558642458/rgb.png,92.0,4.6,1.656,0.276
dish_1564514953,imagery/realsense_overhead/dish_1564514953/rgb.png,281.0,19.018438,26.381748,22.069691
dish_1560456833,imagery/realsense_overhead/dish_1560456833/rgb.png,378.0,38.113228,31.095846,23.920921
dish_1561574600,imagery/realsense_overhead/dish_1561574600/rgb.png,100.0,5.784314,0.980392,1.176471
dish_1559848882,imagery/realsense_overhead/dish_1559848882/rgb.png,254.0,37.441998,1.228,0.36
dish_1563303298,imagery/realsense_overhead/dish_1563303298/rgb.png,103.0,2.042296,27.815535,4.999781
dish_1558639362,imagery/realsense_overhead/dish_1558639362/rgb.png,342.0,37.420002,3.902,1.42
dish_1566488905,imagery/realsense_overhead/dish_1566488905/rgb.png,86.0,15.10244,0.839024,2.097561
dish_1566933180,imagery/realsense_overhead/dish_1566933180/rgb.png,96.0,2.197063,19.702276,7.634025
dish_1558721272,imagery/realsense_overhead/dish_1558721272/rgb.png,72.0,7.2,0.648,0.144
dish_1557862696,imagery/realsense_overhead/dish_1557862696/rgb.png,77.0,3.85,1.386,0.231
dish_1563464389,imagery/realsense_overhead/dish_1563464389/rgb.png,17.0,0.238,6.29,7.14
dish_1561749061,imagery/realsense_overhead/dish_1561749061/rgb.png,360.0,21.472082,19.745497,16.033365
dish_1558544482,imagery/realsense_overhead/dish_1558544482/rgb.png,67.0,9.38,0.469,0.201
dish_1563395415,imagery/realsense_overhead/dish_1563395415/rgb.png,187.0,25.546873,7.82521,5.808602
dish_1561739649,imagery/realsense_overhead/dish_1561739649/rgb.png,388.0,39.756126,8.455999,3.843097
dish_1566414686,imagery/realsense_overhead/dish_1566414686/rgb.png,407.0,20.808079,86.652031,22.089535
dish_1568405214,imagery/realsense_overhead/dish_1568405214/rgb.png,152.0,9.62549,6.820557,9.715363
dish_1559843492,imagery/realsense_overhead/dish_1559843492/rgb.png,95.0,7.42,0.971,0.303
dish_1559841950,imagery/realsense_overhead/dish_1559841950/rgb.png,32.0,2.24,0.768,0.128
dish_1559238993,imagery/realsense_overhead/dish_1559238993/rgb.png,108.0,15.12,0.756,0.324
dish_1558639849,imagery/realsense_overhead/dish_1558639849/rgb.png,57.0,5.7,0.513,0.114
dish_1561578570,imagery/realsense_overhead/dish_1561578570/rgb.png,65.0,1.929112,13.278779,7.853771
